1.500486348675542203e+01,-6.500623987969511575e-02
1.500520551774199163e+01,9.236694654779151747e-01
1.500696620857601360e+01,1.916649591087862703e+00
1.500999438922874063e+01,2.913978416702045493e+00
1.501423465422788261e+01,3.915834369443704333e+00
1.501991577657128829e+01,4.922166658409381945e+00
1.502705793580181037e+01,5.933131570846015279e+00
1.503544043073847192e+01,6.948842412555891634e+00
1.504514691821288253e+01,7.969339558561779668e+00
1.505634269393371127e+01,8.994688130184513852e+00
1.506888667764336631e+01,1.002501055079971515e+01
1.508294214709626146e+01,1.106035631300350097e+01
1.422274410791389521e+01,-1.813393566971289772e+01
1.420120506736068577e+01,-1.721326719399636573e+01
1.418053725342518590e+01,-1.628949641152252070e+01
1.416120628391957936e+01,-1.536266238919915317e+01
1.414276066671147980e+01,-1.443261665904552160e+01
1.412559447050713679e+01,-1.349934489064408183e+01
1.410933178818860689e+01,-1.256272075589005155e+01
1.409436063459937749e+01,-1.162277681053995693e+01
1.408045627265037503e+01,-1.067943100624112418e+01
1.406763686392991630e+01,-9.732542684471169991e+00
1.405590442639225479e+01,-8.782096216505404840e+00
1.404542223779180432e+01,-7.828042109747650912e+00
1.403619635199133953e+01,-6.870333478023807672e+00
1.402800808576456504e+01,-5.908841386806992446e+00
1.402117188689477700e+01,-4.943560623253082653e+00
1.401538945123273017e+01,-3.974371370408591009e+00
1.401090165950153832e+01,-3.001230646828663584e+00
1.400755734167217881e+01,-2.024094172761206512e+00
1.400553188322503750e+01,-1.042818683261939050e+00
1.400474969914510304e+01,-5.738203845471234743e-02
1.400529848217292006e+01,9.322873941325244829e-01
1.400703715205046684e+01,1.926312037875429706e+00
1.401004734765509419e+01,2.924716639072050928e+00
1.401456994970991765e+01,3.927544179167296257e+00
1.402023510495976311e+01,4.934967872440019221e+00
1.402735726118793025e+01,5.946992931734397914e+00
1.403587092315125773e+01,6.963719640549957290e+00
1.404563702854640361e+01,7.985286050986889705e+00
1.405689444014208789e+01,9.011719515765484800e+00
1.406942649266668965e+01,1.004316459813711404e+01
1.408354158004032186e+01,1.107957962477197356e+01
1.322114387018844361e+01,-1.814632924840197603e+01
1.319957070095322216e+01,-1.722471002690068786e+01
1.317894636130455055e+01,-1.629999500979339189e+01
1.315973041519155906e+01,-1.537227015016197740e+01
1.314133230817865439e+01,-1.444124892792549986e+01
1.312405841623211877e+01,-1.350698864513857345e+01
1.310791277526046095e+01,-1.256945804435178182e+01
1.309291657378337170e+01,-1.162849302395577844e+01
1.307906173998382826e+01,-1.068415609884935336e+01
1.306620921155848691e+01,-9.736309216932282240e+00
1.305459986923046500e+01,-8.784909396759655209e+00
1.304424077583965236e+01,-7.829901937795066047e+00
1.303483968109957836e+01,-6.871120136910903398e+00
1.302684908611975523e+01,-5.908704647725599557e+00
1.301998380345359863e+01,-4.942434066575161822e+00
1.301417934683508015e+01,-3.972200295597684505e+00
1.300981868622203841e+01,-2.998074962361485518e+00
1.300653196835930103e+01,-2.019884852587713997e+00
1.300462960512151334e+01,-1.037656010881530477e+00
1.300382741803964670e+01,-5.115921921668098449e-02
1.300428061305066585e+01,9.395925001042857438e-01
1.300607082903192513e+01,1.934623893379474602e+00
1.300936134373784192e+01,2.933984453205032761e+00
1.301371680867008607e+01,3.937947677359416421e+00
1.301943956388640800e+01,4.946425006338495578e+00
1.302669490509549632e+01,5.959481561463245924e+00
1.303519159098799207e+01,6.977291860223530762e+00
1.304501630532674561e+01,7.999919720729206318e+00
1.305633333484330727e+01,9.027422449938836024e+00
1.306900059030294692e+01,1.005991465686556730e+01
1.308325289856601437e+01,1.109739243678020770e+01
1.309873049614861351e+01,1.214010714758515164e+01
1.222023618185898286e+01,-1.815761187952224986e+01
1.219862888394188971e+01,-1.723504191223624460e+01
1.217827679157734089e+01,-1.630943345139878886e+01
1.215887958266211299e+01,-1.538068230878122478e+01
1.214060255290445234e+01,-1.444872336306253757e+01
1.212337011729034764e+01,-1.351353447436683552e+01
1.210720043740795937e+01,-1.257497498417177795e+01
1.209216909827159192e+01,-1.163306703235330630e+01
1.207843735968182486e+01,-1.068777675504008862e+01
1.206571498930602004e+01,-9.738921820379694338e+00
1.205407858113588304e+01,-8.786516553885849845e+00
1.204384560988609643e+01,-7.830532299627350312e+00
1.203433681940368949e+01,-6.870761984357658392e+00
1.202647638247353967e+01,-5.907338442429100667e+00
1.201966163693396972e+01,-4.940068926108712510e+00
1.201398431143345924e+01,-3.968850545474950309e+00
1.200952604484964859e+01,-2.993658554229794433e+00
1.200629289104487896e+01,-2.014446066199048868e+00
1.200436850685075818e+01,-1.031172706359920532e+00
1.200369748679555748e+01,-4.366004758941866015e-02
1.200427579497047326e+01,9.480606526631296660e-01
1.200620121388676509e+01,1.944139170493393021e+00
1.200939815853028669e+01,2.944597645777386585e+00
1.201380920547475029e+01,3.949598876913408052e+00
1.201974274864069692e+01,4.959101190571591822e+00
1.202690653774163465e+01,5.973271289879411583e+00
1.203546586848625566e+01,6.992174296157848801e+00
1.204534919176861685e+01,8.015863606732240854e+00
1.205679940626610147e+01,9.044397831772242213e+00
1.206960489159230221e+01,1.007796060634111157e+01
1.208377271058712310e+01,1.111660663097531199e+01
1.209946311407359687e+01,1.216036195518399587e+01
1.119840843531211760e+01,-1.724707731875651717e+01
1.117787306219093502e+01,-1.632045820365756228e+01
1.115859693053094404e+01,-1.539076933755781340e+01
1.114036539301450901e+01,-1.445785052848105323e+01
1.112325605260989825e+01,-1.352170828757847509e+01
1.110720744998289256e+01,-1.258221107390127358e+01
1.109214601807317102e+01,-1.163932111884864895e+01
1.107838620466402269e+01,-1.069303320957650349e+01
1.106563374151486201e+01,-9.743196271681986431e+00
1.105412547343986240e+01,-8.789798581169497638e+00
1.104371224836482490e+01,-7.832780229562445129e+00
1.103470649611879395e+01,-6.872151632741344329e+00
1.102659324728006318e+01,-5.907648410501064262e+00
1.101968089576957688e+01,-4.939312236171704562e+00
1.101420426844754274e+01,-3.967147014482443446e+00
1.100972398090711835e+01,-2.990910505104260153e+00
1.100669152528082684e+01,-2.010751176017987696e+00
1.100474713808435112e+01,-1.026417669321140647e+00
1.100412564617860056e+01,-3.791388974307441373e-02
1.100483915728869633e+01,9.548539350645355306e-01
1.100674457320277355e+01,1.951992599752503832e+00
1.100999911781277163e+01,2.953504710742852701e+00
1.101454133178390293e+01,3.959521808984554525e+00
1.102038130488744727e+01,4.970122038101118633e+00
1.102774982807524040e+01,5.985270235913916714e+00
1.103637281264910541e+01,7.005273764072809328e+00
1.104631575385220543e+01,8.030032339078303494e+00
1.105775201921023942e+01,9.059673597150080582e+00
1.107062014938856898e+01,1.009432907923710232e+01
1.108492418029569393e+01,1.113403004278872643e+01
1.110067722863428585e+01,1.217887807451553250e+01
1.019755101929857588e+01,-1.725918566586392799e+01
1.017713672343277409e+01,-1.633162882728282739e+01
1.015775491398498964e+01,-1.540093581807291478e+01
1.013964041781528280e+01,-1.446711054296337906e+01
1.012250703850008549e+01,-1.352993941265254740e+01
1.010642228923695285e+01,-1.258950708191531831e+01
1.009156357345968047e+01,-1.164565465708242264e+01
1.007770010021685181e+01,-1.069834697597537954e+01
1.006514530831450038e+01,-9.747586640112329448e+00
1.005360997439753135e+01,-8.793183503278637403e+00
1.004331984453213344e+01,-7.835211799464723903e+00
1.003429207132949053e+01,-6.873538684510594798e+00
1.002622835064020990e+01,-5.908044341462777460e+00
1.001936956318783345e+01,-4.938685788876485461e+00
1.001379331194063127e+01,-3.965469537902917452e+00
1.000958930759298404e+01,-2.988308327345206017e+00
1.000646126394989466e+01,-2.007066711525203218e+00
1.000464804378022343e+01,-1.021717337722716890e+00
1.000400654887211793e+01,-3.215341128693216532e-02
1.000469803902574029e+01,9.616589316536634513e-01
1.000673260401236675e+01,1.959797834722552867e+00
1.000997118152866605e+01,2.962401350020015478e+00
1.001464456252645796e+01,3.969434315367370125e+00
1.002061570265666468e+01,4.981050411589587057e+00
1.002790074555320032e+01,5.997374668484344085e+00
1.003665489715387338e+01,7.018394063748876199e+00
1.004666149218622451e+01,8.044253160634852406e+00
1.005808380840480964e+01,9.075001451738406999e+00
1.007116272653275324e+01,1.011068191850447917e+01
1.008545280830043289e+01,1.115148991508790743e+01
1.010127051944540355e+01,1.219744628305755718e+01
9.196500976924006920e+00,-1.727217833912814271e+01
9.176126119436519346e+00,-1.634370852336302704e+01
9.156791820183650898e+00,-1.541204002207018675e+01
9.138496061211565547e+00,-1.447718846397443215e+01
9.121479723243238524e+00,-1.353911086763086580e+01
9.105526141006631491e+00,-1.259766266978791549e+01
9.090633296547347086e+00,-1.165285949917026187e+01
9.076968503528739518e+00,-1.070462060573241025e+01
9.064386645784276553e+00,-9.752854823548116059e+00
9.052822228071075727e+00,-8.797461869117965350e+00
9.042512095203322886e+00,-7.838430018446306491e+00
9.033456247181295140e+00,-6.875759271533278039e+00
9.025521675564707635e+00,-5.909264690104553353e+00
9.018785983321825128e+00,-4.938952785311386151e+00
9.013263296132594249e+00,-3.964714156080843654e+00
9.009110837888657741e+00,-2.986546195990849029e+00
9.005962791243351973e+00,-2.004244433313169260e+00
9.004205153085909075e+00,-1.017857052528990280e+00
9.003619240190166906e+00,-2.725511911158262635e-02
9.004441897370311310e+00,9.675730909347075581e-01
9.006454441400466138e+00,1.966756512136583535e+00
9.009828221851940100e+00,2.970407151989108208e+00
9.014559202816215588e+00,3.978493753042845693e+00
9.020514375852721756e+00,4.991201253572175922e+00
9.027855000761618953e+00,6.008563517448557434e+00
9.036742337342928977e+00,7.030614408543515381e+00
9.046737001190230387e+00,8.057596167185945291e+00
9.058298556252509570e+00,9.089422840294000494e+00
9.071287940226563151e+00,1.012623247996786446e+01
9.085643693777750940e+00,1.116815662715649182e+01
9.101600643766412091e+00,1.221519137713061376e+01
9.118944142874770620e+00,1.326749692186652041e+01
8.175033700022147798e+00,-1.635702939984584958e+01
8.155816442116426757e+00,-1.542445443252035453e+01
8.137572229248053901e+00,-1.448859612489234472e+01
8.120603401474923544e+00,-1.354954303646590574e+01
8.104538087587611628e+00,-1.260713758168687804e+01
8.089545619203301285e+00,-1.166128338178495483e+01
8.076005939348448237e+00,-1.071207550741551096e+01
8.063396006784740777e+00,-9.759312093272356492e+00
8.052032287249733855e+00,-8.802972297786624267e+00
8.041766637645938687e+00,-7.842988398119183913e+00
8.032687759690450235e+00,-6.879280947435569615e+00
8.024880319191872502e+00,-5.911801756350561377e+00
8.018196173052567488e+00,-4.940483102025041262e+00
8.012649446952744725e+00,-3.965215583386272336e+00
8.008474967752336582e+00,-2.986003105163291593e+00
8.005454052225182693e+00,-2.002716732829341151e+00
8.003749978125563658e+00,-1.015306973788174805e+00
8.003219647242048040e+00,-2.366703338907427678e-02
8.004018265511600561e+00,9.721900660654418935e-01
8.006170048385451210e+00,1.972451869271817149e+00
8.009597392894889367e+00,2.977124887381287888e+00
8.014236821751023143e+00,3.986325032618152076e+00
8.020325179768448720e+00,5.000064028977825537e+00
8.027798989658268880e+00,6.018457788684577814e+00
8.036600827994346830e+00,7.041669110136720811e+00
8.046800225928354422e+00,8.069628967284144139e+00
8.058347831851184750e+00,9.102562673423975070e+00
8.071478472623187628e+00,1.014046632382702740e+01
8.085969429109551854e+00,1.118343759557071948e+01
8.101990032927462337e+00,1.223157286742532435e+01
8.119399203819465782e+00,1.328499456276636437e+01
7.173811387369177339e+00,-1.636953367791506864e+01
7.154566054644076800e+00,-1.543596107863064759e+01
7.136363298108133080e+00,-1.449917416509386392e+01
7.119364377561507418e+00,-1.355913907343325775e+01
7.103503797761042016e+00,-1.261575552014927837e+01
7.088705973692294826e+00,-1.166900136536594523e+01
7.074989066943576432e+00,-1.071873595056089989e+01
7.062510301406536684e+00,-9.764956669312066850e+00
7.051041913060722699e+00,-8.807604916353767521e+00
7.040825791606378559e+00,-7.846629895878789895e+00
7.031801486685988145e+00,-6.881892252575841695e+00
7.023965971368169470e+00,-5.913415429531946543e+00
7.017337407241227787e+00,-4.941058768224803721e+00
7.011844245199231551e+00,-3.964768871329019451e+00
7.007721312102534128e+00,-2.984549643573783495e+00
7.004757996541862930e+00,-2.000209635533449326e+00
7.003031901485911703e+00,-1.011755358359338386e+00
7.002781889703543428e+00,-1.915945933125895451e-02
7.003568576787911226e+00,9.778203018797808621e-01
7.005620735736589388e+00,1.979133134370435698e+00
7.009181265226948732e+00,2.984837648310278535e+00
7.013957914972515084e+00,3.995100546826894750e+00
7.020103872956561908e+00,5.009893178892911081e+00
7.027490166646750858e+00,6.029431740232171322e+00
7.036345569040656223e+00,7.053665439941330106e+00
7.046616692620800038e+00,8.082788333868094810e+00
7.058295465570438409e+00,9.116737907113567019e+00
7.071416193111505599e+00,1.015577984799780609e+01
7.086046388441559429e+00,1.119982950174596681e+01
7.102059096982933362e+00,1.224911869280643728e+01
7.119611542626858025e+00,1.330365002760144044e+01
6.172906461160579283e+00,-1.638261751710536629e+01
6.153702584767765771e+00,-1.544811631191215895e+01
6.135549356381419628e+00,-1.451033827756785044e+01
6.118524378969670607e+00,-1.356928992522359856e+01
6.102631688441588764e+00,-1.262493999743021256e+01
6.087885410476554071e+00,-1.167717909311459579e+01
6.074142446862850875e+00,-1.072590041762597224e+01
6.061784758581191923e+00,-9.771183412894995257e+00
6.050444510330517112e+00,-8.812839235918053404e+00
6.040209394851084213e+00,-7.850796254223039838e+00
6.031304149231823786e+00,-6.885136516162612352e+00
6.023597782986554350e+00,-5.915659454737796530e+00
6.016870603911567805e+00,-4.942243949784042023e+00
6.011507599919113431e+00,-3.964946000144909277e+00
6.007364663820198736e+00,-2.983666625531996353e+00
6.004452894363235593e+00,-1.998319867959406304e+00
6.002859984288207329e+00,-1.008834094954924154e+00
6.002442835383254405e+00,-1.510251186773436949e-02
6.003357662562901709e+00,9.828696733619080028e-01
6.005472466363703354e+00,1.985275213370714775e+00
6.009086559912032222e+00,2.992002105567530990e+00
6.013917782692693947e+00,4.003295196703481551e+00
6.020130421437234425e+00,5.019211793737072824e+00
6.027725485122784832e+00,6.039759711030692202e+00
6.036572992240154534e+00,7.065147329945713928e+00
6.046899697832661680e+00,8.095308230854103115e+00
6.058646160519921331e+00,9.130389583429508349e+00
6.071900073041906154e+00,1.017046302014409065e+01
6.086448806035098080e+00,1.121570436169886165e+01
6.102604789328538004e+00,1.226610319221328105e+01
6.120147321741526980e+00,1.332177281748947095e+01
5.152842230093297893e+00,-1.545963988505432418e+01
5.134734493947751943e+00,-1.452090198735182014e+01
5.117832611745780191e+00,-1.357890028280077566e+01
5.101989449367016149e+00,-1.263355923419975646e+01
5.087141529522556382e+00,-1.168476292932455074e+01
5.073597246132932170e+00,-1.073255304150507783e+01
5.061215518940402447e+00,-9.776807147365794037e+00
5.049923789862337919e+00,-8.817479663943698753e+00
5.039814796523930163e+00,-7.854459886954773928e+00
5.030817998796521806e+00,-6.887686604711275251e+00
5.023085575686267568e+00,-5.917196282602882995e+00
5.016490572614935139e+00,-4.942757096181048304e+00
5.011178105749061196e+00,-3.964460211372019316e+00
5.007166336676812435e+00,-2.982164969653425146e+00
5.004236582172032932e+00,-1.995742436498481487e+00
5.002625687048904979e+00,-1.005180887911562460e+00
5.002339705170615325e+00,-1.043343771871985126e-02
5.003235538325177423e+00,9.886067087309864387e-01
5.005484536083882219e+00,1.992051558932509625e+00
5.009237868476044575e+00,2.999856833133784484e+00
5.014056151094387737e+00,4.012264771663870633e+00
5.020247777859585092e+00,5.029233701192806549e+00
5.027906495374384832e+00,6.050882140366909745e+00
5.036966808395625605e+00,7.077310372685672313e+00
5.047359185771641776e+00,8.108587424199264149e+00
5.059095735227964852e+00,9.144807067255856126e+00
5.072413301579203448e+00,1.018598102585094978e+01
5.087099255461829728e+00,1.123228512068549989e+01
5.103318892584516320e+00,1.228378447308037735e+01
5.120931132689667820e+00,1.334060150641113829e+01
5.140097235577444579e+00,1.440277008454926921e+01
4.151906025593726568e+00,-1.547296596947751013e+01
4.133846808620365465e+00,-1.453324476532976028e+01
4.116916851599293992e+00,-1.359024542881986974e+01
4.101043596447031092e+00,-1.264392237698468335e+01
4.086396374781050334e+00,-1.169417923105395118e+01
4.072750449511857163e+00,-1.074093394267487511e+01
4.060491817528969705e+00,-9.784234696328701020e+00
4.049178067494430877e+00,-8.823862694773648485e+00
4.039122638213990868e+00,-7.859820539527749617e+00
4.030101801575855625e+00,-6.892018367875955676e+00
4.022496509583610269e+00,-5.920543436111278979e+00
4.015875449647436923e+00,-4.945090989005881177e+00
4.010698185716739417e+00,-3.965746979641790126e+00
4.006663386710889618e+00,-2.982415034152569255e+00
4.003863790255506316e+00,-1.994984448254262910e+00
4.002382044204923162e+00,-1.003422661286450968e+00
4.002153662293119751e+00,-7.621575387197099261e-03
4.002957943339533031e+00,9.925321152455799378e-01
4.005338108125045871e+00,1.996992832552742181e+00
4.008922285440224442e+00,3.005918162088450085e+00
4.013877788948002845e+00,4.019388853898317571e+00
4.020206636602635442e+00,5.037420536707034380e+00
4.027926989992426599e+00,6.060153869036901675e+00
4.037046920934406202e+00,7.087651365786767244e+00
4.047501943162543192e+00,8.120021124818483926e+00
4.059302146447976156e+00,9.157341289755599689e+00
4.072688411514246987e+00,1.019965484204290540e+01
4.087440037180377850e+00,1.124707508748262974e+01
4.103723328132313775e+00,1.229967496175798836e+01
4.121329690915046307e+00,1.335766154301937370e+01
4.140639068555023172e+00,1.442093976061135940e+01
3.150587683573092157e+00,-1.548742904607476767e+01
3.132650552832525470e+00,-1.454676230408256998e+01
3.115844699997939227e+00,-1.360280180100340530e+01
3.099946396957819594e+00,-1.265545767412228173e+01
3.085422270501476216e+00,-1.170476117598471433e+01
3.071827891335854321e+00,-1.075050913807331554e+01
3.059316447444939691e+00,-9.792730211415639374e+00
3.048130837505541813e+00,-8.831365785841915894e+00
3.038199512411868142e+00,-7.866362464026822821e+00
3.029377355997813215e+00,-6.897629080044179517e+00
3.021606944837241571e+00,-5.925002835495673637e+00
3.015264186048098871e+00,-4.948610058486056396e+00
3.009913731132048742e+00,-3.968177251236953751e+00
3.005933505161296537e+00,-2.983815113128400309e+00
3.003188481741006832e+00,-1.995354334610788705e+00
3.001686732688210846e+00,-1.002732400785272038e+00
3.001442383682701998e+00,-5.839910578931739593e-03
3.002453416770223704e+00,9.953075072835138037e-01
3.004891181522217458e+00,2.000821860297059107e+00
3.008536994712246226e+00,3.010832082988573521e+00
3.013550098186646764e+00,4.025356410504783433e+00
3.020016166730710161e+00,5.044450846593253601e+00
3.027720553026801653e+00,6.068275583230234638e+00
3.036750949814751355e+00,7.096902252887931084e+00
3.047268616895152604e+00,8.130364719437757515e+00
3.059361247007414075e+00,9.168734615352038375e+00
3.072732553957107093e+00,1.021214738630876084e+01
3.087551869361000900e+00,1.126069941107838090e+01
3.103827265036259497e+00,1.231445320455964598e+01
3.121644415768608738e+00,1.337346477050007998e+01
3.140949934040421887e+00,1.443792816474737961e+01
2.131446225227234148e+00,-1.456034235773410401e+01
2.114535703581978066e+00,-1.361536989718243973e+01
2.098914692711764118e+00,-1.266709325475942904e+01
2.084217375269926453e+00,-1.171530795873681186e+01
2.070744073359972237e+00,-1.076011819734332597e+01
2.058284175572629771e+00,-9.801332521153321764e+00
2.047076544676756260e+00,-8.838923577446641033e+00
2.037119162718100895e+00,-7.872906994947943105e+00
2.028424137422054407e+00,-6.903189001309015360e+00
2.020782875334031559e+00,-5.929562518379588809e+00
2.014416077634158864e+00,-4.952140851961703838e+00
2.009045619715895015e+00,-3.970647897854897579e+00
2.005125011665878976e+00,-2.985216495315269558e+00
2.002435570257675046e+00,-1.995717709815923779e+00
2.000989403217242391e+00,-1.002057769008783739e+00
2.000798618269702178e+00,-4.142900545469396789e-03
2.001944854292399878e+00,9.980516418720379868e-01
2.004289048981991339e+00,2.004663910343963185e+00
2.008147668075899173e+00,3.015714746439274396e+00
2.013218371516777072e+00,4.031292709661839169e+00
2.019596923861072924e+00,5.051531947382885690e+00
2.027438531046735992e+00,6.076419437299579229e+00
2.036532581664076691e+00,7.106146628837717749e+00
2.047185451679513157e+00,8.140656219942647098e+00
2.059194601500798250e+00,9.180202174938806081e+00
2.072555995219418357e+00,1.022475323637678457e+01
2.087512531512743408e+00,1.127436801442615533e+01
2.103931201940208773e+00,1.232923144736132848e+01
2.121746511258645107e+00,1.338944381868173927e+01
2.141114674382722960e+00,1.445499992044715043e+01
1.130737784748112595e+00,-1.457372704742296499e+01
1.113799188283616237e+00,-1.362775695491241734e+01
1.098002968473791308e+00,-1.267840714332911389e+01
1.083579916270474230e+00,-1.172571277485165808e+01
1.069933423375163839e+00,-1.076943421557318814e+01
1.057827411749295177e+00,-9.809730349354952139e+00
1.046593723988436198e+00,-8.846308144964693199e+00
1.036614321073308531e+00,-7.879247044333010486e+00
1.027826734692133481e+00,-6.908423320873357198e+00
1.020233991776154703e+00,-5.933813531498642213e+00
1.013849209028463871e+00,-4.955316089498404075e+00
1.008683485197048757e+00,-3.972845036886647030e+00
1.004967611233877234e+00,-2.986435535842097089e+00
1.002184599763415118e+00,-1.995838834884385182e+00
1.000798050643581627e+00,-1.001109629646101729e+00
1.000591298602337531e+00,-2.103356875701067885e-03
1.001870719605953308e+00,1.001122681372150103e+00
1.004352135184983563e+00,2.008797703123883949e+00
1.008039581247934358e+00,3.020952965828854087e+00
1.013249523532361529e+00,4.037609311055931904e+00
1.019691729706047489e+00,5.058949070657421387e+00
1.027593963789294351e+00,6.084913639367631077e+00
1.036903847242034882e+00,7.115704887396546496e+00
